,date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_event
742,2013-02-09,11303,Saturday,1,2,2013,d_743,No_Event,No_Event,No_Event,No_Event,1,1,1,0
743,2013-02-10,11303,Sunday,2,2,2013,d_744,No_Event,No_Event,No_Event,No_Event,1,0,0,0
744,2013-02-11,11303,Monday,3,2,2013,d_745,No_Event,No_Event,No_Event,No_Event,0,1,1,0
745,2013-02-12,11303,Tuesday,4,2,2013,d_746,No_Event,No_Event,No_Event,No_Event,0,1,1,0
746,2013-02-13,11303,Wednesday,5,2,2013,d_747,LentStart,Religious,No_Event,No_Event,0,1,0,1
747,2013-02-14,11303,Thursday,6,2,2013,d_748,ValentinesDay,Cultural,No_Event,No_Event,0,0,1,1
748,2013-02-15,11303,Friday,7,2,2013,d_749,No_Event,No_Event,No_Event,No_Event,0,1,1,0
749,2013-02-16,11304,Saturday,1,2,2013,d_750,No_Event,No_Event,No_Event,No_Event,0,0,0,0
750,2013-02-17,11304,Sunday,2,2,2013,d_751,No_Event,No_Event,No_Event,No_Event,0,0,0,0
751,2013-02-18,11304,Monday,3,2,2013,d_752,PresidentsDay,National,No_Event,No_Event,0,0,0,1
752,2013-02-19,11304,Tuesday,4,2,2013,d_753,No_Event,No_Event,No_Event,No_Event,0,0,0,0
753,2013-02-20,11304,Wednesday,5,2,2013,d_754,LentWeek2,Religious,No_Event,No_Event,0,0,0,1
754,2013-02-21,11304,Thursday,6,2,2013,d_755,No_Event,No_Event,No_Event,No_Event,0,0,0,0
755,2013-02-22,11304,Friday,7,2,2013,d_756,No_Event,No_Event,No_Event,No_Event,0,0,0,0
756,2013-02-23,11305,Saturday,1,2,2013,d_757,No_Event,No_Event,No_Event,No_Event,0,0,0,0
757,2013-02-24,11305,Sunday,2,2,2013,d_758,Purim End,Religious,No_Event,No_Event,0,0,0,1
758,2013-02-25,11305,Monday,3,2,2013,d_759,No_Event,No_Event,No_Event,No_Event,0,0,0,0
759,2013-02-26,11305,Tuesday,4,2,2013,d_760,No_Event,No_Event,No_Event,No_Event,0,0,0,0
760,2013-02-27,11305,Wednesday,5,2,2013,d_761,No_Event,No_Event,No_Event,No_Event,0,0,0,0
761,2013-02-28,11305,Thursday,6,2,2013,d_762,No_Event,No_Event,No_Event,No_Event,0,0,0,0
762,2013-03-01,11305,Friday,7,3,2013,d_763,No_Event,No_Event,No_Event,No_Event,1,1,0,0
763,2013-03-02,11306,Saturday,1,3,2013,d_764,No_Event,No_Event,No_Event,No_Event,1,0,1,0
764,2013-03-03,11306,Sunday,2,3,2013,d_765,No_Event,No_Event,No_Event,No_Event,1,1,1,0
765,2013-03-04,11306,Monday,3,3,2013,d_766,No_Event,No_Event,No_Event,No_Event,1,0,0,0
766,2013-03-05,11306,Tuesday,4,3,2013,d_767,No_Event,No_Event,No_Event,No_Event,1,1,1,0
767,2013-03-06,11306,Wednesday,5,3,2013,d_768,No_Event,No_Event,No_Event,No_Event,1,1,1,0
768,2013-03-07,11306,Thursday,6,3,2013,d_769,No_Event,No_Event,No_Event,No_Event,1,1,0,0
769,2013-03-08,11306,Friday,7,3,2013,d_770,No_Event,No_Event,No_Event,No_Event,1,0,1,0
770,2013-03-09,11307,Saturday,1,3,2013,d_771,No_Event,No_Event,No_Event,No_Event,1,1,1,0
771,2013-03-10,11307,Sunday,2,3,2013,d_772,No_Event,No_Event,No_Event,No_Event,1,0,0,0
772,2013-03-11,11307,Monday,3,3,2013,d_773,No_Event,No_Event,No_Event,No_Event,0,1,1,0
773,2013-03-12,11307,Tuesday,4,3,2013,d_774,No_Event,No_Event,No_Event,No_Event,0,1,1,0
774,2013-03-13,11307,Wednesday,5,3,2013,d_775,No_Event,No_Event,No_Event,No_Event,0,1,0,0
775,2013-03-14,11307,Thursday,6,3,2013,d_776,No_Event,No_Event,No_Event,No_Event,0,0,1,0
776,2013-03-15,11307,Friday,7,3,2013,d_777,No_Event,No_Event,No_Event,No_Event,0,1,1,0
777,2013-03-16,11308,Saturday,1,3,2013,d_778,No_Event,No_Event,No_Event,No_Event,0,0,0,0
778,2013-03-17,11308,Sunday,2,3,2013,d_779,StPatricksDay,Cultural,No_Event,No_Event,0,0,0,1
779,2013-03-18,11308,Monday,3,3,2013,d_780,No_Event,No_Event,No_Event,No_Event,0,0,0,0
780,2013-03-19,11308,Tuesday,4,3,2013,d_781,No_Event,No_Event,No_Event,No_Event,0,0,0,0
781,2013-03-20,11308,Wednesday,5,3,2013,d_782,No_Event,No_Event,No_Event,No_Event,0,0,0,0
782,2013-03-21,11308,Thursday,6,3,2013,d_783,No_Event,No_Event,No_Event,No_Event,0,0,0,0
783,2013-03-22,11308,Friday,7,3,2013,d_784,No_Event,No_Event,No_Event,No_Event,0,0,0,0
784,2013-03-23,11309,Saturday,1,3,2013,d_785,No_Event,No_Event,No_Event,No_Event,0,0,0,0
785,2013-03-24,11309,Sunday,2,3,2013,d_786,No_Event,No_Event,No_Event,No_Event,0,0,0,0
786,2013-03-25,11309,Monday,3,3,2013,d_787,No_Event,No_Event,No_Event,No_Event,0,0,0,0
787,2013-03-26,11309,Tuesday,4,3,2013,d_788,No_Event,No_Event,No_Event,No_Event,0,0,0,0
788,2013-03-27,11309,Wednesday,5,3,2013,d_789,No_Event,No_Event,No_Event,No_Event,0,0,0,0
789,2013-03-28,11309,Thursday,6,3,2013,d_790,No_Event,No_Event,No_Event,No_Event,0,0,0,0
790,2013-03-29,11309,Friday,7,3,2013,d_791,No_Event,No_Event,No_Event,No_Event,0,0,0,0
791,2013-03-30,11310,Saturday,1,3,2013,d_792,No_Event,No_Event,No_Event,No_Event,0,0,0,0
792,2013-03-31,11310,Sunday,2,3,2013,d_793,Easter,Cultural,No_Event,No_Event,0,0,0,1
793,2013-04-01,11310,Monday,3,4,2013,d_794,No_Event,No_Event,No_Event,No_Event,1,1,0,0
794,2013-04-02,11310,Tuesday,4,4,2013,d_795,Pesach End,Religious,No_Event,No_Event,1,0,1,1
795,2013-04-03,11310,Wednesday,5,4,2013,d_796,No_Event,No_Event,No_Event,No_Event,1,1,1,0
796,2013-04-04,11310,Thursday,6,4,2013,d_797,No_Event,No_Event,No_Event,No_Event,1,0,0,0
797,2013-04-05,11310,Friday,7,4,2013,d_798,No_Event,No_Event,No_Event,No_Event,1,1,1,0
798,2013-04-06,11311,Saturday,1,4,2013,d_799,No_Event,No_Event,No_Event,No_Event,1,1,1,0
799,2013-04-07,11311,Sunday,2,4,2013,d_800,No_Event,No_Event,No_Event,No_Event,1,1,0,0
800,2013-04-08,11311,Monday,3,4,2013,d_801,No_Event,No_Event,No_Event,No_Event,1,0,1,0
801,2013-04-09,11311,Tuesday,4,4,2013,d_802,No_Event,No_Event,No_Event,No_Event,1,1,1,0
802,2013-04-10,11311,Wednesday,5,4,2013,d_803,No_Event,No_Event,No_Event,No_Event,1,0,0,0
803,2013-04-11,11311,Thursday,6,4,2013,d_804,No_Event,No_Event,No_Event,No_Event,0,1,1,0
804,2013-04-12,11311,Friday,7,4,2013,d_805,No_Event,No_Event,No_Event,No_Event,0,1,1,0
805,2013-04-13,11312,Saturday,1,4,2013,d_806,No_Event,No_Event,No_Event,No_Event,0,1,0,0
806,2013-04-14,11312,Sunday,2,4,2013,d_807,No_Event,No_Event,No_Event,No_Event,0,0,1,0
807,2013-04-15,11312,Monday,3,4,2013,d_808,No_Event,No_Event,No_Event,No_Event,0,1,1,0
808,2013-04-16,11312,Tuesday,4,4,2013,d_809,No_Event,No_Event,No_Event,No_Event,0,0,0,0
809,2013-04-17,11312,Wednesday,5,4,2013,d_810,No_Event,No_Event,No_Event,No_Event,0,0,0,0
810,2013-04-18,11312,Thursday,6,4,2013,d_811,No_Event,No_Event,No_Event,No_Event,0,0,0,0
811,2013-04-19,11312,Friday,7,4,2013,d_812,No_Event,No_Event,No_Event,No_Event,0,0,0,0
812,2013-04-20,11313,Saturday,1,4,2013,d_813,No_Event,No_Event,No_Event,No_Event,0,0,0,0
813,2013-04-21,11313,Sunday,2,4,2013,d_814,No_Event,No_Event,No_Event,No_Event,0,0,0,0
814,2013-04-22,11313,Monday,3,4,2013,d_815,No_Event,No_Event,No_Event,No_Event,0,0,0,0
815,2013-04-23,11313,Tuesday,4,4,2013,d_816,No_Event,No_Event,No_Event,No_Event,0,0,0,0
816,2013-04-24,11313,Wednesday,5,4,2013,d_817,No_Event,No_Event,No_Event,No_Event,0,0,0,0
817,2013-04-25,11313,Thursday,6,4,2013,d_818,No_Event,No_Event,No_Event,No_Event,0,0,0,0
818,2013-04-26,11313,Friday,7,4,2013,d_819,No_Event,No_Event,No_Event,No_Event,0,0,0,0
819,2013-04-27,11314,Saturday,1,4,2013,d_820,No_Event,No_Event,No_Event,No_Event,0,0,0,0
820,2013-04-28,11314,Sunday,2,4,2013,d_821,No_Event,No_Event,No_Event,No_Event,0,0,0,0
821,2013-04-29,11314,Monday,3,4,2013,d_822,No_Event,No_Event,No_Event,No_Event,0,0,0,0
822,2013-04-30,11314,Tuesday,4,4,2013,d_823,No_Event,No_Event,No_Event,No_Event,0,0,0,0
823,2013-05-01,11314,Wednesday,5,5,2013,d_824,No_Event,No_Event,No_Event,No_Event,1,1,0,0
824,2013-05-02,11314,Thursday,6,5,2013,d_825,No_Event,No_Event,No_Event,No_Event,1,0,1,0
825,2013-05-03,11314,Friday,7,5,2013,d_826,No_Event,No_Event,No_Event,No_Event,1,1,1,0
826,2013-05-04,11315,Saturday,1,5,2013,d_827,No_Event,No_Event,No_Event,No_Event,1,0,0,0
827,2013-05-05,11315,Sunday,2,5,2013,d_828,OrthodoxEaster,Religious,Cinco De Mayo,Cultural,1,1,1,1
828,2013-05-06,11315,Monday,3,5,2013,d_829,No_Event,No_Event,No_Event,No_Event,1,1,1,0
829,2013-05-07,11315,Tuesday,4,5,2013,d_830,No_Event,No_Event,No_Event,No_Event,1,1,0,0
830,2013-05-08,11315,Wednesday,5,5,2013,d_831,No_Event,No_Event,No_Event,No_Event,1,0,1,0
831,2013-05-09,11315,Thursday,6,5,2013,d_832,No_Event,No_Event,No_Event,No_Event,1,1,1,0
832,2013-05-10,11315,Friday,7,5,2013,d_833,No_Event,No_Event,No_Event,No_Event,1,0,0,0
833,2013-05-11,11316,Saturday,1,5,2013,d_834,No_Event,No_Event,No_Event,No_Event,0,1,1,0
834,2013-05-12,11316,Sunday,2,5,2013,d_835,Mother's day,Cultural,No_Event,No_Event,0,1,1,1
835,2013-05-13,11316,Monday,3,5,2013,d_836,No_Event,No_Event,No_Event,No_Event,0,1,0,0
836,2013-05-14,11316,Tuesday,4,5,2013,d_837,No_Event,No_Event,No_Event,No_Event,0,0,1,0
837,2013-05-15,11316,Wednesday,5,5,2013,d_838,No_Event,No_Event,No_Event,No_Event,0,1,1,0
838,2013-05-16,11316,Thursday,6,5,2013,d_839,No_Event,No_Event,No_Event,No_Event,0,0,0,0
839,2013-05-17,11316,Friday,7,5,2013,d_840,No_Event,No_Event,No_Event,No_Event,0,0,0,0
840,2013-05-18,11317,Saturday,1,5,2013,d_841,No_Event,No_Event,No_Event,No_Event,0,0,0,0
841,2013-05-19,11317,Sunday,2,5,2013,d_842,No_Event,No_Event,No_Event,No_Event,0,0,0,0
842,2013-05-20,11317,Monday,3,5,2013,d_843,No_Event,No_Event,No_Event,No_Event,0,0,0,0
843,2013-05-21,11317,Tuesday,4,5,2013,d_844,No_Event,No_Event,No_Event,No_Event,0,0,0,0
844,2013-05-22,11317,Wednesday,5,5,2013,d_845,No_Event,No_Event,No_Event,No_Event,0,0,0,0
845,2013-05-23,11317,Thursday,6,5,2013,d_846,No_Event,No_Event,No_Event,No_Event,0,0,0,0
846,2013-05-24,11317,Friday,7,5,2013,d_847,No_Event,No_Event,No_Event,No_Event,0,0,0,0
847,2013-05-25,11318,Saturday,1,5,2013,d_848,No_Event,No_Event,No_Event,No_Event,0,0,0,0
848,2013-05-26,11318,Sunday,2,5,2013,d_849,No_Event,No_Event,No_Event,No_Event,0,0,0,0
849,2013-05-27,11318,Monday,3,5,2013,d_850,MemorialDay,National,No_Event,No_Event,0,0,0,1
850,2013-05-28,11318,Tuesday,4,5,2013,d_851,No_Event,No_Event,No_Event,No_Event,0,0,0,0
851,2013-05-29,11318,Wednesday,5,5,2013,d_852,No_Event,No_Event,No_Event,No_Event,0,0,0,0
852,2013-05-30,11318,Thursday,6,5,2013,d_853,No_Event,No_Event,No_Event,No_Event,0,0,0,0
853,2013-05-31,11318,Friday,7,5,2013,d_854,No_Event,No_Event,No_Event,No_Event,0,0,0,0
854,2013-06-01,11319,Saturday,1,6,2013,d_855,No_Event,No_Event,No_Event,No_Event,1,1,0,0
855,2013-06-02,11319,Sunday,2,6,2013,d_856,No_Event,No_Event,No_Event,No_Event,1,0,1,0
856,2013-06-03,11319,Monday,3,6,2013,d_857,No_Event,No_Event,No_Event,No_Event,1,1,1,0
857,2013-06-04,11319,Tuesday,4,6,2013,d_858,No_Event,No_Event,No_Event,No_Event,1,0,0,0
858,2013-06-05,11319,Wednesday,5,6,2013,d_859,No_Event,No_Event,No_Event,No_Event,1,1,1,0
859,2013-06-06,11319,Thursday,6,6,2013,d_860,NBAFinalsStart,Sporting,No_Event,No_Event,1,1,1,1
860,2013-06-07,11319,Friday,7,6,2013,d_861,No_Event,No_Event,No_Event,No_Event,1,1,0,0
861,2013-06-08,11320,Saturday,1,6,2013,d_862,No_Event,No_Event,No_Event,No_Event,1,0,1,0
862,2013-06-09,11320,Sunday,2,6,2013,d_863,No_Event,No_Event,No_Event,No_Event,1,1,1,0
863,2013-06-10,11320,Monday,3,6,2013,d_864,No_Event,No_Event,No_Event,No_Event,1,0,0,0
864,2013-06-11,11320,Tuesday,4,6,2013,d_865,No_Event,No_Event,No_Event,No_Event,0,1,1,0
865,2013-06-12,11320,Wednesday,5,6,2013,d_866,No_Event,No_Event,No_Event,No_Event,0,1,1,0
866,2013-06-13,11320,Thursday,6,6,2013,d_867,No_Event,No_Event,No_Event,No_Event,0,1,0,0
867,2013-06-14,11320,Friday,7,6,2013,d_868,No_Event,No_Event,No_Event,No_Event,0,0,1,0
868,2013-06-15,11321,Saturday,1,6,2013,d_869,No_Event,No_Event,No_Event,No_Event,0,1,1,0
869,2013-06-16,11321,Sunday,2,6,2013,d_870,Father's day,Cultural,No_Event,No_Event,0,0,0,1
870,2013-06-17,11321,Monday,3,6,2013,d_871,No_Event,No_Event,No_Event,No_Event,0,0,0,0
871,2013-06-18,11321,Tuesday,4,6,2013,d_872,No_Event,No_Event,No_Event,No_Event,0,0,0,0
872,2013-06-19,11321,Wednesday,5,6,2013,d_873,No_Event,No_Event,No_Event,No_Event,0,0,0,0
873,2013-06-20,11321,Thursday,6,6,2013,d_874,NBAFinalsEnd,Sporting,No_Event,No_Event,0,0,0,1
874,2013-06-21,11321,Friday,7,6,2013,d_875,No_Event,No_Event,No_Event,No_Event,0,0,0,0
875,2013-06-22,11322,Saturday,1,6,2013,d_876,No_Event,No_Event,No_Event,No_Event,0,0,0,0
876,2013-06-23,11322,Sunday,2,6,2013,d_877,No_Event,No_Event,No_Event,No_Event,0,0,0,0
877,2013-06-24,11322,Monday,3,6,2013,d_878,No_Event,No_Event,No_Event,No_Event,0,0,0,0
878,2013-06-25,11322,Tuesday,4,6,2013,d_879,No_Event,No_Event,No_Event,No_Event,0,0,0,0
879,2013-06-26,11322,Wednesday,5,6,2013,d_880,No_Event,No_Event,No_Event,No_Event,0,0,0,0
880,2013-06-27,11322,Thursday,6,6,2013,d_881,No_Event,No_Event,No_Event,No_Event,0,0,0,0
881,2013-06-28,11322,Friday,7,6,2013,d_882,No_Event,No_Event,No_Event,No_Event,0,0,0,0
882,2013-06-29,11323,Saturday,1,6,2013,d_883,No_Event,No_Event,No_Event,No_Event,0,0,0,0
883,2013-06-30,11323,Sunday,2,6,2013,d_884,No_Event,No_Event,No_Event,No_Event,0,0,0,0
884,2013-07-01,11323,Monday,3,7,2013,d_885,No_Event,No_Event,No_Event,No_Event,1,1,0,0
885,2013-07-02,11323,Tuesday,4,7,2013,d_886,No_Event,No_Event,No_Event,No_Event,1,0,1,0
886,2013-07-03,11323,Wednesday,5,7,2013,d_887,No_Event,No_Event,No_Event,No_Event,1,1,1,0
887,2013-07-04,11323,Thursday,6,7,2013,d_888,IndependenceDay,National,No_Event,No_Event,1,0,0,1
888,2013-07-05,11323,Friday,7,7,2013,d_889,No_Event,No_Event,No_Event,No_Event,1,1,1,0
889,2013-07-06,11324,Saturday,1,7,2013,d_890,No_Event,No_Event,No_Event,No_Event,1,1,1,0
890,2013-07-07,11324,Sunday,2,7,2013,d_891,No_Event,No_Event,No_Event,No_Event,1,1,0,0
891,2013-07-08,11324,Monday,3,7,2013,d_892,No_Event,No_Event,No_Event,No_Event,1,0,1,0
892,2013-07-09,11324,Tuesday,4,7,2013,d_893,Ramadan starts,Religious,No_Event,No_Event,1,1,1,1
893,2013-07-10,11324,Wednesday,5,7,2013,d_894,No_Event,No_Event,No_Event,No_Event,1,0,0,0
894,2013-07-11,11324,Thursday,6,7,2013,d_895,No_Event,No_Event,No_Event,No_Event,0,1,1,0
895,2013-07-12,11324,Friday,7,7,2013,d_896,No_Event,No_Event,No_Event,No_Event,0,1,1,0
896,2013-07-13,11325,Saturday,1,7,2013,d_897,No_Event,No_Event,No_Event,No_Event,0,1,0,0
897,2013-07-14,11325,Sunday,2,7,2013,d_898,No_Event,No_Event,No_Event,No_Event,0,0,1,0
898,2013-07-15,11325,Monday,3,7,2013,d_899,No_Event,No_Event,No_Event,No_Event,0,1,1,0
899,2013-07-16,11325,Tuesday,4,7,2013,d_900,No_Event,No_Event,No_Event,No_Event,0,0,0,0
900,2013-07-17,11325,Wednesday,5,7,2013,d_901,No_Event,No_Event,No_Event,No_Event,0,0,0,0
901,2013-07-18,11325,Thursday,6,7,2013,d_902,No_Event,No_Event,No_Event,No_Event,0,0,0,0
902,2013-07-19,11325,Friday,7,7,2013,d_903,No_Event,No_Event,No_Event,No_Event,0,0,0,0
903,2013-07-20,11326,Saturday,1,7,2013,d_904,No_Event,No_Event,No_Event,No_Event,0,0,0,0
904,2013-07-21,11326,Sunday,2,7,2013,d_905,No_Event,No_Event,No_Event,No_Event,0,0,0,0
905,2013-07-22,11326,Monday,3,7,2013,d_906,No_Event,No_Event,No_Event,No_Event,0,0,0,0
906,2013-07-23,11326,Tuesday,4,7,2013,d_907,No_Event,No_Event,No_Event,No_Event,0,0,0,0
907,2013-07-24,11326,Wednesday,5,7,2013,d_908,No_Event,No_Event,No_Event,No_Event,0,0,0,0
908,2013-07-25,11326,Thursday,6,7,2013,d_909,No_Event,No_Event,No_Event,No_Event,0,0,0,0
909,2013-07-26,11326,Friday,7,7,2013,d_910,No_Event,No_Event,No_Event,No_Event,0,0,0,0
910,2013-07-27,11327,Saturday,1,7,2013,d_911,No_Event,No_Event,No_Event,No_Event,0,0,0,0
911,2013-07-28,11327,Sunday,2,7,2013,d_912,No_Event,No_Event,No_Event,No_Event,0,0,0,0
912,2013-07-29,11327,Monday,3,7,2013,d_913,No_Event,No_Event,No_Event,No_Event,0,0,0,0
913,2013-07-30,11327,Tuesday,4,7,2013,d_914,No_Event,No_Event,No_Event,No_Event,0,0,0,0
914,2013-07-31,11327,Wednesday,5,7,2013,d_915,No_Event,No_Event,No_Event,No_Event,0,0,0,0
915,2013-08-01,11327,Thursday,6,8,2013,d_916,No_Event,No_Event,No_Event,No_Event,1,1,0,0
916,2013-08-02,11327,Friday,7,8,2013,d_917,No_Event,No_Event,No_Event,No_Event,1,0,1,0
917,2013-08-03,11328,Saturday,1,8,2013,d_918,No_Event,No_Event,No_Event,No_Event,1,1,1,0
918,2013-08-04,11328,Sunday,2,8,2013,d_919,No_Event,No_Event,No_Event,No_Event,1,0,0,0
919,2013-08-05,11328,Monday,3,8,2013,d_920,No_Event,No_Event,No_Event,No_Event,1,1,1,0
920,2013-08-06,11328,Tuesday,4,8,2013,d_921,No_Event,No_Event,No_Event,No_Event,1,1,1,0
921,2013-08-07,11328,Wednesday,5,8,2013,d_922,No_Event,No_Event,No_Event,No_Event,1,1,0,0
922,2013-08-08,11328,Thursday,6,8,2013,d_923,Eid al-Fitr,Religious,No_Event,No_Event,1,0,1,1
923,2013-08-09,11328,Friday,7,8,2013,d_924,No_Event,No_Event,No_Event,No_Event,1,1,1,0
924,2013-08-10,11329,Saturday,1,8,2013,d_925,No_Event,No_Event,No_Event,No_Event,1,0,0,0
925,2013-08-11,11329,Sunday,2,8,2013,d_926,No_Event,No_Event,No_Event,No_Event,0,1,1,0
926,2013-08-12,11329,Monday,3,8,2013,d_927,No_Event,No_Event,No_Event,No_Event,0,1,1,0
927,2013-08-13,11329,Tuesday,4,8,2013,d_928,No_Event,No_Event,No_Event,No_Event,0,1,0,0
928,2013-08-14,11329,Wednesday,5,8,2013,d_929,No_Event,No_Event,No_Event,No_Event,0,0,1,0
929,2013-08-15,11329,Thursday,6,8,2013,d_930,No_Event,No_Event,No_Event,No_Event,0,1,1,0
930,2013-08-16,11329,Friday,7,8,2013,d_931,No_Event,No_Event,No_Event,No_Event,0,0,0,0
931,2013-08-17,11330,Saturday,1,8,2013,d_932,No_Event,No_Event,No_Event,No_Event,0,0,0,0
932,2013-08-18,11330,Sunday,2,8,2013,d_933,No_Event,No_Event,No_Event,No_Event,0,0,0,0
933,2013-08-19,11330,Monday,3,8,2013,d_934,No_Event,No_Event,No_Event,No_Event,0,0,0,0
934,2013-08-20,11330,Tuesday,4,8,2013,d_935,No_Event,No_Event,No_Event,No_Event,0,0,0,0
935,2013-08-21,11330,Wednesday,5,8,2013,d_936,No_Event,No_Event,No_Event,No_Event,0,0,0,0
936,2013-08-22,11330,Thursday,6,8,2013,d_937,No_Event,No_Event,No_Event,No_Event,0,0,0,0
937,2013-08-23,11330,Friday,7,8,2013,d_938,No_Event,No_Event,No_Event,No_Event,0,0,0,0
938,2013-08-24,11331,Saturday,1,8,2013,d_939,No_Event,No_Event,No_Event,No_Event,0,0,0,0
939,2013-08-25,11331,Sunday,2,8,2013,d_940,No_Event,No_Event,No_Event,No_Event,0,0,0,0
940,2013-08-26,11331,Monday,3,8,2013,d_941,No_Event,No_Event,No_Event,No_Event,0,0,0,0
941,2013-08-27,11331,Tuesday,4,8,2013,d_942,No_Event,No_Event,No_Event,No_Event,0,0,0,0
942,2013-08-28,11331,Wednesday,5,8,2013,d_943,No_Event,No_Event,No_Event,No_Event,0,0,0,0
943,2013-08-29,11331,Thursday,6,8,2013,d_944,No_Event,No_Event,No_Event,No_Event,0,0,0,0
944,2013-08-30,11331,Friday,7,8,2013,d_945,No_Event,No_Event,No_Event,No_Event,0,0,0,0
945,2013-08-31,11332,Saturday,1,8,2013,d_946,No_Event,No_Event,No_Event,No_Event,0,0,0,0
946,2013-09-01,11332,Sunday,2,9,2013,d_947,No_Event,No_Event,No_Event,No_Event,1,1,0,0
947,2013-09-02,11332,Monday,3,9,2013,d_948,LaborDay,National,No_Event,No_Event,1,0,1,1
948,2013-09-03,11332,Tuesday,4,9,2013,d_949,No_Event,No_Event,No_Event,No_Event,1,1,1,0
949,2013-09-04,11332,Wednesday,5,9,2013,d_950,No_Event,No_Event,No_Event,No_Event,1,0,0,0
950,2013-09-05,11332,Thursday,6,9,2013,d_951,No_Event,No_Event,No_Event,No_Event,1,1,1,0
951,2013-09-06,11332,Friday,7,9,2013,d_952,No_Event,No_Event,No_Event,No_Event,1,1,1,0
952,2013-09-07,11333,Saturday,1,9,2013,d_953,No_Event,No_Event,No_Event,No_Event,1,1,0,0
953,2013-09-08,11333,Sunday,2,9,2013,d_954,No_Event,No_Event,No_Event,No_Event,1,0,1,0
954,2013-09-09,11333,Monday,3,9,2013,d_955,No_Event,No_Event,No_Event,No_Event,1,1,1,0
955,2013-09-10,11333,Tuesday,4,9,2013,d_956,No_Event,No_Event,No_Event,No_Event,1,0,0,0
956,2013-09-11,11333,Wednesday,5,9,2013,d_957,No_Event,No_Event,No_Event,No_Event,0,1,1,0
957,2013-09-12,11333,Thursday,6,9,2013,d_958,No_Event,No_Event,No_Event,No_Event,0,1,1,0
958,2013-09-13,11333,Friday,7,9,2013,d_959,No_Event,No_Event,No_Event,No_Event,0,1,0,0
959,2013-09-14,11334,Saturday,1,9,2013,d_960,No_Event,No_Event,No_Event,No_Event,0,0,1,0
960,2013-09-15,11334,Sunday,2,9,2013,d_961,No_Event,No_Event,No_Event,No_Event,0,1,1,0
961,2013-09-16,11334,Monday,3,9,2013,d_962,No_Event,No_Event,No_Event,No_Event,0,0,0,0
962,2013-09-17,11334,Tuesday,4,9,2013,d_963,No_Event,No_Event,No_Event,No_Event,0,0,0,0
963,2013-09-18,11334,Wednesday,5,9,2013,d_964,No_Event,No_Event,No_Event,No_Event,0,0,0,0
964,2013-09-19,11334,Thursday,6,9,2013,d_965,No_Event,No_Event,No_Event,No_Event,0,0,0,0
965,2013-09-20,11334,Friday,7,9,2013,d_966,No_Event,No_Event,No_Event,No_Event,0,0,0,0
966,2013-09-21,11335,Saturday,1,9,2013,d_967,No_Event,No_Event,No_Event,No_Event,0,0,0,0
967,2013-09-22,11335,Sunday,2,9,2013,d_968,No_Event,No_Event,No_Event,No_Event,0,0,0,0
968,2013-09-23,11335,Monday,3,9,2013,d_969,No_Event,No_Event,No_Event,No_Event,0,0,0,0
969,2013-09-24,11335,Tuesday,4,9,2013,d_970,No_Event,No_Event,No_Event,No_Event,0,0,0,0
970,2013-09-25,11335,Wednesday,5,9,2013,d_971,No_Event,No_Event,No_Event,No_Event,0,0,0,0
971,2013-09-26,11335,Thursday,6,9,2013,d_972,No_Event,No_Event,No_Event,No_Event,0,0,0,0
972,2013-09-27,11335,Friday,7,9,2013,d_973,No_Event,No_Event,No_Event,No_Event,0,0,0,0
973,2013-09-28,11336,Saturday,1,9,2013,d_974,No_Event,No_Event,No_Event,No_Event,0,0,0,0
974,2013-09-29,11336,Sunday,2,9,2013,d_975,No_Event,No_Event,No_Event,No_Event,0,0,0,0
975,2013-09-30,11336,Monday,3,9,2013,d_976,No_Event,No_Event,No_Event,No_Event,0,0,0,0
976,2013-10-01,11336,Tuesday,4,10,2013,d_977,No_Event,No_Event,No_Event,No_Event,1,1,0,0
977,2013-10-02,11336,Wednesday,5,10,2013,d_978,No_Event,No_Event,No_Event,No_Event,1,0,1,0
978,2013-10-03,11336,Thursday,6,10,2013,d_979,No_Event,No_Event,No_Event,No_Event,1,1,1,0
979,2013-10-04,11336,Friday,7,10,2013,d_980,No_Event,No_Event,No_Event,No_Event,1,0,0,0
980,2013-10-05,11337,Saturday,1,10,2013,d_981,No_Event,No_Event,No_Event,No_Event,1,1,1,0
981,2013-10-06,11337,Sunday,2,10,2013,d_982,No_Event,No_Event,No_Event,No_Event,1,1,1,0
982,2013-10-07,11337,Monday,3,10,2013,d_983,No_Event,No_Event,No_Event,No_Event,1,1,0,0
983,2013-10-08,11337,Tuesday,4,10,2013,d_984,No_Event,No_Event,No_Event,No_Event,1,0,1,0
984,2013-10-09,11337,Wednesday,5,10,2013,d_985,No_Event,No_Event,No_Event,No_Event,1,1,1,0
985,2013-10-10,11337,Thursday,6,10,2013,d_986,No_Event,No_Event,No_Event,No_Event,1,0,0,0
986,2013-10-11,11337,Friday,7,10,2013,d_987,No_Event,No_Event,No_Event,No_Event,0,1,1,0
987,2013-10-12,11338,Saturday,1,10,2013,d_988,No_Event,No_Event,No_Event,No_Event,0,1,1,0
988,2013-10-13,11338,Sunday,2,10,2013,d_989,No_Event,No_Event,No_Event,No_Event,0,1,0,0
989,2013-10-14,11338,Monday,3,10,2013,d_990,ColumbusDay,National,No_Event,No_Event,0,0,1,1
