,d,sales,date,weekday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,is_event,rolling_7,rolling_28
1416,d_1417,34127,2014-12-15,Monday,12,2014,No_Event,No_Event,No_Event,No_Event,0,34335.857142857145,33743.42857142857
1417,d_1418,29936,2014-12-16,Tuesday,12,2014,No_Event,No_Event,No_Event,No_Event,0,33945.71428571428,33812.07142857143
1418,d_1419,30152,2014-12-17,Wednesday,12,2014,No_Event,No_Event,No_Event,No_Event,0,33696.28571428572,33887.25
1419,d_1420,32367,2014-12-18,Thursday,12,2014,No_Event,No_Event,No_Event,No_Event,0,34589.42857142857,34034.392857142855
1420,d_1421,29834,2014-12-19,Friday,12,2014,No_Event,No_Event,No_Event,No_Event,0,34065.42857142857,33926.21428571428
1421,d_1422,38421,2014-12-20,Saturday,12,2014,No_Event,No_Event,No_Event,No_Event,0,33834.71428571428,33784.03571428572
1422,d_1423,38488,2014-12-21,Sunday,12,2014,No_Event,No_Event,No_Event,No_Event,0,33332.142857142855,33707.53571428572
1423,d_1424,33736,2014-12-22,Monday,12,2014,No_Event,No_Event,No_Event,No_Event,0,33276.28571428572,33783.892857142855
1424,d_1425,34862,2014-12-23,Tuesday,12,2014,No_Event,No_Event,No_Event,No_Event,0,33980.0,33890.107142857145
1425,d_1426,29617,2014-12-24,Wednesday,12,2014,Chanukah End,Religious,No_Event,No_Event,1,33903.57142857143,33629.892857142855
1426,d_1427,20,2014-12-25,Thursday,12,2014,Christmas,National,No_Event,No_Event,1,29282.571428571428,32850.46428571428
1427,d_1428,32909,2014-12-26,Friday,12,2014,No_Event,No_Event,No_Event,No_Event,0,29721.85714285714,33084.57142857143
1428,d_1429,32594,2014-12-27,Saturday,12,2014,No_Event,No_Event,No_Event,No_Event,0,28889.428571428572,33018.07142857143
1429,d_1430,31894,2014-12-28,Sunday,12,2014,No_Event,No_Event,No_Event,No_Event,0,27947.428571428572,32878.392857142855
1430,d_1431,29990,2014-12-29,Monday,12,2014,No_Event,No_Event,No_Event,No_Event,0,27412.285714285714,32724.285714285714
1431,d_1432,29417,2014-12-30,Tuesday,12,2014,No_Event,No_Event,No_Event,No_Event,0,26634.428571428572,32683.14285714286
1432,d_1433,33450,2014-12-31,Wednesday,12,2014,No_Event,No_Event,No_Event,No_Event,0,27182.0,32713.321428571428
1433,d_1434,26452,2015-01-01,Thursday,1,2015,NewYear,National,No_Event,No_Event,1,30958.0,32532.464285714286
1434,d_1435,39633,2015-01-02,Friday,1,2015,No_Event,No_Event,No_Event,No_Event,0,31918.571428571428,32627.821428571428
1435,d_1436,41085,2015-01-03,Saturday,1,2015,No_Event,No_Event,No_Event,No_Event,0,33131.57142857143,32530.321428571428
1436,d_1437,39647,2015-01-04,Sunday,1,2015,No_Event,No_Event,No_Event,No_Event,0,34239.142857142855,32427.464285714286
1437,d_1438,34691,2015-01-05,Monday,1,2015,No_Event,No_Event,No_Event,No_Event,0,34910.71428571428,32483.785714285714
1438,d_1439,32682,2015-01-06,Tuesday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35377.142857142855,32484.321428571428
1439,d_1440,29165,2015-01-07,Wednesday,1,2015,OrthodoxChristmas,Religious,No_Event,No_Event,1,34765.0,32386.714285714286
1440,d_1441,29029,2015-01-08,Thursday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35133.142857142855,32490.785714285714
1441,d_1442,34385,2015-01-09,Friday,1,2015,No_Event,No_Event,No_Event,No_Event,0,34383.42857142857,32522.321428571428
1442,d_1443,43946,2015-01-10,Saturday,1,2015,No_Event,No_Event,No_Event,No_Event,0,34792.142857142855,32661.964285714286
1443,d_1444,45066,2015-01-11,Sunday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35566.28571428572,32771.25
1444,d_1445,35574,2015-01-12,Monday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35692.42857142857,32822.92857142857
1445,d_1446,30324,2015-01-13,Tuesday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35355.57142857143,32836.78571428572
1446,d_1447,31059,2015-01-14,Wednesday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35626.142857142855,32869.17857142857
1447,d_1448,33063,2015-01-15,Thursday,1,2015,No_Event,No_Event,No_Event,No_Event,0,36202.42857142857,32894.03571428572
1448,d_1449,34889,2015-01-16,Friday,1,2015,No_Event,No_Event,No_Event,No_Event,0,36274.42857142857,33074.57142857143
1449,d_1450,45169,2015-01-17,Saturday,1,2015,No_Event,No_Event,No_Event,No_Event,0,36449.142857142855,33315.57142857143
1450,d_1451,40724,2015-01-18,Sunday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35828.857142857145,33395.42857142857
1451,d_1452,34412,2015-01-19,Monday,1,2015,MartinLutherKingDay,National,No_Event,No_Event,1,35662.857142857145,33419.57142857143
1452,d_1453,28363,2015-01-20,Tuesday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35382.71428571428,33187.46428571428
1453,d_1454,28109,2015-01-21,Wednesday,1,2015,No_Event,No_Event,No_Event,No_Event,0,34961.28571428572,33133.607142857145
1454,d_1455,25795,2015-01-22,Thursday,1,2015,No_Event,No_Event,No_Event,No_Event,0,33923.0,34054.142857142855
1455,d_1456,32221,2015-01-23,Friday,1,2015,No_Event,No_Event,No_Event,No_Event,0,33541.857142857145,34029.57142857143
1456,d_1457,42181,2015-01-24,Saturday,1,2015,No_Event,No_Event,No_Event,No_Event,0,33115.0,34371.96428571428
1457,d_1458,42623,2015-01-25,Sunday,1,2015,No_Event,No_Event,No_Event,No_Event,0,33386.28571428572,34755.142857142855
1458,d_1459,30358,2015-01-26,Monday,1,2015,No_Event,No_Event,No_Event,No_Event,0,32807.142857142855,34768.28571428572
1459,d_1460,27873,2015-01-27,Tuesday,1,2015,No_Event,No_Event,No_Event,No_Event,0,32737.14285714286,34713.142857142855
1460,d_1461,28104,2015-01-28,Wednesday,1,2015,No_Event,No_Event,No_Event,No_Event,0,32736.428571428572,34522.21428571428
1461,d_1462,28225,2015-01-29,Thursday,1,2015,No_Event,No_Event,No_Event,No_Event,0,33083.57142857143,34585.53571428572
1462,d_1463,37440,2015-01-30,Friday,1,2015,No_Event,No_Event,No_Event,No_Event,0,33829.142857142855,34507.21428571428
1463,d_1464,50828,2015-01-31,Saturday,1,2015,No_Event,No_Event,No_Event,No_Event,0,35064.42857142857,34855.17857142857
1464,d_1465,40385,2015-02-01,Sunday,2,2015,SuperBowl,Sporting,No_Event,No_Event,1,34744.71428571428,34881.53571428572
1465,d_1466,35006,2015-02-02,Monday,2,2015,No_Event,No_Event,No_Event,No_Event,0,35408.71428571428,34892.78571428572
1466,d_1467,37405,2015-02-03,Tuesday,2,2015,No_Event,No_Event,No_Event,No_Event,0,36770.42857142857,35061.46428571428
1467,d_1468,33992,2015-02-04,Wednesday,2,2015,No_Event,No_Event,No_Event,No_Event,0,37611.57142857143,35233.857142857145
1468,d_1469,34647,2015-02-05,Thursday,2,2015,No_Event,No_Event,No_Event,No_Event,0,38529.0,35434.5
1469,d_1470,36809,2015-02-06,Friday,2,2015,No_Event,No_Event,No_Event,No_Event,0,38438.857142857145,35521.07142857143
1470,d_1471,50836,2015-02-07,Saturday,2,2015,No_Event,No_Event,No_Event,No_Event,0,38440.0,35767.142857142855
1471,d_1472,49719,2015-02-08,Sunday,2,2015,No_Event,No_Event,No_Event,No_Event,0,39773.42857142857,35933.32142857143
1472,d_1473,39170,2015-02-09,Monday,2,2015,No_Event,No_Event,No_Event,No_Event,0,40368.28571428572,36061.75
1473,d_1474,35464,2015-02-10,Tuesday,2,2015,No_Event,No_Event,No_Event,No_Event,0,40091.0,36245.32142857143
1474,d_1475,35701,2015-02-11,Wednesday,2,2015,No_Event,No_Event,No_Event,No_Event,0,40335.142857142855,36411.107142857145
1475,d_1476,38570,2015-02-12,Thursday,2,2015,No_Event,No_Event,No_Event,No_Event,0,40895.57142857143,36607.78571428572
1476,d_1477,36936,2015-02-13,Friday,2,2015,No_Event,No_Event,No_Event,No_Event,0,40913.71428571428,36680.892857142855
1477,d_1478,41614,2015-02-14,Saturday,2,2015,ValentinesDay,Cultural,No_Event,No_Event,1,39596.28571428572,36553.92857142857
1478,d_1479,44007,2015-02-15,Sunday,2,2015,No_Event,No_Event,No_Event,No_Event,0,38780.28571428572,36671.17857142857
1479,d_1480,37147,2015-02-16,Monday,2,2015,PresidentsDay,National,No_Event,No_Event,1,38491.28571428572,36768.857142857145
1480,d_1481,30697,2015-02-17,Tuesday,2,2015,No_Event,No_Event,No_Event,No_Event,0,37810.28571428572,36852.21428571428
1481,d_1482,28505,2015-02-18,Wednesday,2,2015,LentStart,Religious,No_Event,No_Event,1,36782.28571428572,36866.357142857145
1482,d_1483,28808,2015-02-19,Thursday,2,2015,No_Event,No_Event,No_Event,No_Event,0,35387.71428571428,36973.96428571428
1483,d_1484,33119,2015-02-20,Friday,2,2015,No_Event,No_Event,No_Event,No_Event,0,34842.42857142857,37006.03571428572
1484,d_1485,42109,2015-02-21,Saturday,2,2015,No_Event,No_Event,No_Event,No_Event,0,34913.142857142855,37003.46428571428
1485,d_1486,43759,2015-02-22,Sunday,2,2015,No_Event,No_Event,No_Event,No_Event,0,34877.71428571428,37044.03571428572
1486,d_1487,31522,2015-02-23,Monday,2,2015,No_Event,No_Event,No_Event,No_Event,0,34074.142857142855,37085.607142857145
1487,d_1488,29780,2015-02-24,Tuesday,2,2015,No_Event,No_Event,No_Event,No_Event,0,33943.142857142855,37153.71428571428
1488,d_1489,29227,2015-02-25,Wednesday,2,2015,LentWeek2,Religious,No_Event,No_Event,1,34046.28571428572,37193.82142857143
1489,d_1490,29223,2015-02-26,Thursday,2,2015,No_Event,No_Event,No_Event,No_Event,0,34105.57142857143,37229.46428571428
1490,d_1491,33566,2015-02-27,Friday,2,2015,No_Event,No_Event,No_Event,No_Event,0,34169.42857142857,37091.107142857145
1491,d_1492,44154,2015-02-28,Saturday,2,2015,No_Event,No_Event,No_Event,No_Event,0,34461.57142857143,36852.75
1492,d_1493,45186,2015-03-01,Sunday,3,2015,No_Event,No_Event,No_Event,No_Event,0,34665.42857142857,37024.21428571428
1493,d_1494,35398,2015-03-02,Monday,3,2015,No_Event,No_Event,No_Event,No_Event,0,35219.142857142855,37038.21428571428
1494,d_1495,34387,2015-03-03,Tuesday,3,2015,No_Event,No_Event,No_Event,No_Event,0,35877.28571428572,36930.42857142857
1495,d_1496,31774,2015-03-04,Wednesday,3,2015,No_Event,No_Event,No_Event,No_Event,0,36241.142857142855,36851.21428571428
1496,d_1497,32819,2015-03-05,Thursday,3,2015,Purim End,Religious,No_Event,No_Event,1,36754.857142857145,36785.92857142857
1497,d_1498,35937,2015-03-06,Friday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37093.57142857143,36754.78571428572
1498,d_1499,44229,2015-03-07,Saturday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37104.28571428572,36518.82142857143
1499,d_1500,47379,2015-03-08,Sunday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37417.57142857143,36435.25
1500,d_1501,36020,2015-03-09,Monday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37506.42857142857,36322.75
1501,d_1502,33597,2015-03-10,Tuesday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37393.57142857143,36256.07142857143
1502,d_1503,32891,2015-03-11,Wednesday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37553.142857142855,36155.71428571428
1503,d_1504,34391,2015-03-12,Thursday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37777.71428571428,36006.46428571428
1504,d_1505,36623,2015-03-13,Friday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37875.71428571428,35995.28571428572
1505,d_1506,44471,2015-03-14,Saturday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37910.28571428572,36097.32142857143
1506,d_1507,48827,2015-03-15,Sunday,3,2015,No_Event,No_Event,No_Event,No_Event,0,38117.142857142855,36269.46428571428
1507,d_1508,35495,2015-03-16,Monday,3,2015,No_Event,No_Event,No_Event,No_Event,0,38042.142857142855,36210.46428571428
1508,d_1509,31412,2015-03-17,Tuesday,3,2015,StPatricksDay,Cultural,No_Event,No_Event,1,37730.0,36236.0
1509,d_1510,29947,2015-03-18,Wednesday,3,2015,No_Event,No_Event,No_Event,No_Event,0,37309.42857142857,36287.5
1510,d_1511,29369,2015-03-19,Thursday,3,2015,No_Event,No_Event,No_Event,No_Event,0,36592.0,36307.53571428572
1511,d_1512,32999,2015-03-20,Friday,3,2015,No_Event,No_Event,No_Event,No_Event,0,36074.28571428572,36303.25
1512,d_1513,41982,2015-03-21,Saturday,3,2015,No_Event,No_Event,No_Event,No_Event,0,35718.71428571428,36298.71428571428
1513,d_1514,44014,2015-03-22,Sunday,3,2015,No_Event,No_Event,No_Event,No_Event,0,35031.142857142855,36307.82142857143
1514,d_1515,32338,2015-03-23,Monday,3,2015,No_Event,No_Event,No_Event,No_Event,0,34580.142857142855,36336.96428571428
1515,d_1516,26841,2015-03-24,Tuesday,3,2015,No_Event,No_Event,No_Event,No_Event,0,33927.142857142855,36232.0
1516,d_1517,31995,2015-03-25,Wednesday,3,2015,No_Event,No_Event,No_Event,No_Event,0,34219.71428571428,36330.857142857145
1517,d_1518,29902,2015-03-26,Thursday,3,2015,No_Event,No_Event,No_Event,No_Event,0,34295.857142857145,36355.107142857145
1518,d_1519,32535,2015-03-27,Friday,3,2015,No_Event,No_Event,No_Event,No_Event,0,34229.57142857143,36318.28571428572
1519,d_1520,41531,2015-03-28,Saturday,3,2015,No_Event,No_Event,No_Event,No_Event,0,34165.142857142855,36224.607142857145
1520,d_1521,42583,2015-03-29,Sunday,3,2015,No_Event,No_Event,No_Event,No_Event,0,33960.71428571428,36131.642857142855
1521,d_1522,31899,2015-03-30,Monday,3,2015,No_Event,No_Event,No_Event,No_Event,0,33898.0,36006.67857142857
1522,d_1523,30956,2015-03-31,Tuesday,3,2015,No_Event,No_Event,No_Event,No_Event,0,34485.857142857145,35884.142857142855
1523,d_1524,35060,2015-04-01,Wednesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,34923.71428571428,36001.5
1524,d_1525,33817,2015-04-02,Thursday,4,2015,No_Event,No_Event,No_Event,No_Event,0,35483.0,36037.142857142855
1525,d_1526,44108,2015-04-03,Friday,4,2015,No_Event,No_Event,No_Event,No_Event,0,37136.28571428572,36328.96428571428
1526,d_1527,48419,2015-04-04,Saturday,4,2015,No_Event,No_Event,No_Event,No_Event,0,38120.28571428572,36478.607142857145
1527,d_1528,41636,2015-04-05,Sunday,4,2015,Easter,Cultural,No_Event,No_Event,1,37985.0,36273.5
1528,d_1529,36215,2015-04-06,Monday,4,2015,No_Event,No_Event,No_Event,No_Event,0,38601.57142857143,36280.46428571428
1529,d_1530,33911,2015-04-07,Tuesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,39023.71428571428,36291.67857142857
1530,d_1531,34149,2015-04-08,Wednesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,38893.57142857143,36336.607142857145
1531,d_1532,34437,2015-04-09,Thursday,4,2015,No_Event,No_Event,No_Event,No_Event,0,38982.142857142855,36338.25
1532,d_1533,36853,2015-04-10,Friday,4,2015,No_Event,No_Event,No_Event,No_Event,0,37945.71428571428,36346.46428571428
1533,d_1534,45272,2015-04-11,Saturday,4,2015,Pesach End,Religious,No_Event,No_Event,1,37496.142857142855,36375.07142857143
1534,d_1535,47180,2015-04-12,Sunday,4,2015,OrthodoxEaster,Religious,No_Event,No_Event,1,38288.142857142855,36316.25
1535,d_1536,34494,2015-04-13,Monday,4,2015,No_Event,No_Event,No_Event,No_Event,0,38042.28571428572,36280.5
1536,d_1537,33597,2015-04-14,Tuesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,37997.42857142857,36358.53571428572
1537,d_1538,34690,2015-04-15,Wednesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,38074.71428571428,36527.92857142857
1538,d_1539,31431,2015-04-16,Thursday,4,2015,No_Event,No_Event,No_Event,No_Event,0,37645.28571428572,36601.57142857143
1539,d_1540,33059,2015-04-17,Friday,4,2015,No_Event,No_Event,No_Event,No_Event,0,37103.28571428572,36603.71428571428
1540,d_1541,42516,2015-04-18,Saturday,4,2015,No_Event,No_Event,No_Event,No_Event,0,36709.57142857143,36622.78571428572
1541,d_1542,44359,2015-04-19,Sunday,4,2015,No_Event,No_Event,No_Event,No_Event,0,36306.57142857143,36635.107142857145
1542,d_1543,33118,2015-04-20,Monday,4,2015,No_Event,No_Event,No_Event,No_Event,0,36110.0,36662.96428571428
1543,d_1544,30227,2015-04-21,Tuesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,35628.57142857143,36783.892857142855
1544,d_1545,30382,2015-04-22,Wednesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,35013.142857142855,36726.28571428572
1545,d_1546,30658,2015-04-23,Thursday,4,2015,No_Event,No_Event,No_Event,No_Event,0,34902.71428571428,36753.28571428572
1546,d_1547,34423,2015-04-24,Friday,4,2015,No_Event,No_Event,No_Event,No_Event,0,35097.57142857143,36820.71428571428
1547,d_1548,43598,2015-04-25,Saturday,4,2015,No_Event,No_Event,No_Event,No_Event,0,35252.142857142855,36894.53571428572
1548,d_1549,43406,2015-04-26,Sunday,4,2015,No_Event,No_Event,No_Event,No_Event,0,35116.0,36923.92857142857
1549,d_1550,33444,2015-04-27,Monday,4,2015,No_Event,No_Event,No_Event,No_Event,0,35162.57142857143,36979.107142857145
1550,d_1551,29750,2015-04-28,Tuesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,35094.42857142857,36936.03571428572
1551,d_1552,28667,2015-04-29,Wednesday,4,2015,No_Event,No_Event,No_Event,No_Event,0,34849.42857142857,36707.71428571428
1552,d_1553,30553,2015-04-30,Thursday,4,2015,No_Event,No_Event,No_Event,No_Event,0,34834.42857142857,36591.142857142855
1553,d_1554,40976,2015-05-01,Friday,5,2015,No_Event,No_Event,No_Event,No_Event,0,35770.57142857143,36479.28571428572
1554,d_1555,47052,2015-05-02,Saturday,5,2015,No_Event,No_Event,No_Event,No_Event,0,36264.0,36430.46428571428
1555,d_1556,49102,2015-05-03,Sunday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37077.71428571428,36697.107142857145
1556,d_1557,38169,2015-05-04,Monday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37752.71428571428,36766.892857142855
1557,d_1558,35089,2015-05-05,Tuesday,5,2015,Cinco De Mayo,Cultural,No_Event,No_Event,1,38515.42857142857,36808.96428571428
1558,d_1559,35296,2015-05-06,Wednesday,5,2015,No_Event,No_Event,No_Event,No_Event,0,39462.42857142857,36849.92857142857
1559,d_1560,33321,2015-05-07,Thursday,5,2015,No_Event,No_Event,No_Event,No_Event,0,39857.857142857145,36810.07142857143
1560,d_1561,37424,2015-05-08,Friday,5,2015,No_Event,No_Event,No_Event,No_Event,0,39350.42857142857,36830.46428571428
1561,d_1562,47269,2015-05-09,Saturday,5,2015,No_Event,No_Event,No_Event,No_Event,0,39381.42857142857,36901.78571428572
1562,d_1563,38030,2015-05-10,Sunday,5,2015,Mother's day,Cultural,No_Event,No_Event,1,37799.71428571428,36575.0
1563,d_1564,37192,2015-05-11,Monday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37660.142857142855,36671.357142857145
1564,d_1565,35033,2015-05-12,Tuesday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37652.142857142855,36722.642857142855
1565,d_1566,33685,2015-05-13,Wednesday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37422.0,36686.75
1566,d_1567,32054,2015-05-14,Thursday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37241.0,36709.0
1567,d_1568,37764,2015-05-15,Friday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37289.57142857143,36877.03571428572
1568,d_1569,44336,2015-05-16,Saturday,5,2015,No_Event,No_Event,No_Event,No_Event,0,36870.57142857143,36942.03571428572
1569,d_1570,44493,2015-05-17,Sunday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37793.857142857145,36946.82142857143
1570,d_1571,34296,2015-05-18,Monday,5,2015,No_Event,No_Event,No_Event,No_Event,0,37380.142857142855,36988.892857142855
1571,d_1572,30671,2015-05-19,Tuesday,5,2015,No_Event,No_Event,No_Event,No_Event,0,36757.0,37004.75
1572,d_1573,31158,2015-05-20,Wednesday,5,2015,No_Event,No_Event,No_Event,No_Event,0,36396.0,37032.46428571428
1573,d_1574,30601,2015-05-21,Thursday,5,2015,No_Event,No_Event,No_Event,No_Event,0,36188.42857142857,37030.42857142857
1574,d_1575,36267,2015-05-22,Friday,5,2015,No_Event,No_Event,No_Event,No_Event,0,35974.57142857143,37096.28571428572
1575,d_1576,39975,2015-05-23,Saturday,5,2015,No_Event,No_Event,No_Event,No_Event,0,35351.57142857143,36966.892857142855
1576,d_1577,37426,2015-05-24,Sunday,5,2015,No_Event,No_Event,No_Event,No_Event,0,34342.0,36753.32142857143
1577,d_1578,37817,2015-05-25,Monday,5,2015,MemorialDay,National,No_Event,No_Event,1,34845.0,36909.5
1578,d_1579,30879,2015-05-26,Tuesday,5,2015,No_Event,No_Event,No_Event,No_Event,0,34874.71428571428,36949.82142857143
1579,d_1580,30097,2015-05-27,Wednesday,5,2015,No_Event,No_Event,No_Event,No_Event,0,34723.142857142855,37000.892857142855
1580,d_1581,30216,2015-05-28,Thursday,5,2015,No_Event,No_Event,No_Event,No_Event,0,34668.142857142855,36988.857142857145
1581,d_1582,32925,2015-05-29,Friday,5,2015,No_Event,No_Event,No_Event,No_Event,0,34190.71428571428,36701.32142857143
1582,d_1583,40938,2015-05-30,Saturday,5,2015,No_Event,No_Event,No_Event,No_Event,0,34328.28571428572,36482.96428571428
1583,d_1584,43463,2015-05-31,Sunday,5,2015,No_Event,No_Event,No_Event,No_Event,0,35190.71428571428,36281.57142857143
1584,d_1585,38654,2015-06-01,Monday,6,2015,No_Event,No_Event,No_Event,No_Event,0,35310.28571428572,36298.892857142855
1585,d_1586,37424,2015-06-02,Tuesday,6,2015,No_Event,No_Event,No_Event,No_Event,0,36245.28571428572,36382.28571428572
1586,d_1587,37990,2015-06-03,Wednesday,6,2015,No_Event,No_Event,No_Event,No_Event,0,37372.857142857145,36478.5
1587,d_1588,34922,2015-06-04,Thursday,6,2015,NBAFinalsStart,Sporting,No_Event,No_Event,1,38045.142857142855,36535.67857142857
1588,d_1589,39889,2015-06-05,Friday,6,2015,No_Event,No_Event,No_Event,No_Event,0,39040.0,36623.71428571428
1589,d_1590,47507,2015-06-06,Saturday,6,2015,No_Event,No_Event,No_Event,No_Event,0,39978.42857142857,36632.21428571428
1590,d_1591,48426,2015-06-07,Sunday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40687.42857142857,37003.5
1591,d_1592,39922,2015-06-08,Monday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40868.57142857143,37101.0
1592,d_1593,38184,2015-06-09,Tuesday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40977.142857142855,37213.53571428572
1593,d_1594,35176,2015-06-10,Wednesday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40575.142857142855,37266.78571428572
1594,d_1595,35585,2015-06-11,Thursday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40669.857142857145,37392.892857142855
1595,d_1596,40282,2015-06-12,Friday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40726.0,37482.82142857143
1596,d_1597,44853,2015-06-13,Saturday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40346.857142857145,37501.28571428572
1597,d_1598,48981,2015-06-14,Sunday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40426.142857142855,37661.57142857143
1598,d_1599,47580,2015-06-15,Monday,6,2015,No_Event,No_Event,No_Event,No_Event,0,41520.142857142855,38136.0
1599,d_1600,31698,2015-06-16,Tuesday,6,2015,NBAFinalsEnd,Sporting,No_Event,No_Event,1,40593.57142857143,38172.67857142857
1600,d_1601,31478,2015-06-17,Wednesday,6,2015,No_Event,No_Event,No_Event,No_Event,0,40065.28571428572,38184.107142857145
1601,d_1602,34425,2015-06-18,Thursday,6,2015,Ramadan starts,Religious,No_Event,No_Event,1,39899.57142857143,38320.67857142857
1602,d_1603,37829,2015-06-19,Friday,6,2015,No_Event,No_Event,No_Event,No_Event,0,39549.142857142855,38376.46428571428
1603,d_1604,44255,2015-06-20,Saturday,6,2015,No_Event,No_Event,No_Event,No_Event,0,39463.71428571428,38529.32142857143
1604,d_1605,41413,2015-06-21,Sunday,6,2015,Father's day,Cultural,No_Event,No_Event,1,38382.57142857143,38671.71428571428
1605,d_1606,34846,2015-06-22,Monday,6,2015,No_Event,No_Event,No_Event,No_Event,0,36563.42857142857,38565.607142857145
1606,d_1607,33071,2015-06-23,Tuesday,6,2015,No_Event,No_Event,No_Event,No_Event,0,36759.57142857143,38643.892857142855
1607,d_1608,31622,2015-06-24,Wednesday,6,2015,No_Event,No_Event,No_Event,No_Event,0,36780.142857142855,38698.357142857145
1608,d_1609,32376,2015-06-25,Thursday,6,2015,No_Event,No_Event,No_Event,No_Event,0,36487.42857142857,38775.5
1609,d_1610,35945,2015-06-26,Friday,6,2015,No_Event,No_Event,No_Event,No_Event,0,36218.28571428572,38883.357142857145
1610,d_1611,42213,2015-06-27,Saturday,6,2015,No_Event,No_Event,No_Event,No_Event,0,35926.57142857143,38928.892857142855
1611,d_1612,42946,2015-06-28,Sunday,6,2015,No_Event,No_Event,No_Event,No_Event,0,36145.57142857143,38910.42857142857
1612,d_1613,33928,2015-06-29,Monday,6,2015,No_Event,No_Event,No_Event,No_Event,0,36014.42857142857,38741.642857142855
1613,d_1614,32179,2015-06-30,Tuesday,6,2015,No_Event,No_Event,No_Event,No_Event,0,35887.0,38554.32142857143
1614,d_1615,38077,2015-07-01,Wednesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,36809.142857142855,38557.42857142857
1615,d_1616,41844,2015-07-02,Thursday,7,2015,No_Event,No_Event,No_Event,No_Event,0,38161.71428571428,38804.642857142855
1616,d_1617,54154,2015-07-03,Friday,7,2015,No_Event,No_Event,No_Event,No_Event,0,40763.0,39314.107142857145
1617,d_1618,37489,2015-07-04,Saturday,7,2015,IndependenceDay,National,No_Event,No_Event,1,40088.142857142855,38956.32142857143
1618,d_1619,43532,2015-07-05,Sunday,7,2015,No_Event,No_Event,No_Event,No_Event,0,40171.857142857145,38781.53571428572
1619,d_1620,41538,2015-07-06,Monday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41259.0,38839.25
1620,d_1621,37355,2015-07-07,Tuesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41998.42857142857,38809.642857142855
1621,d_1622,36049,2015-07-08,Wednesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41708.71428571428,38840.82142857143
1622,d_1623,38210,2015-07-09,Thursday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41189.57142857143,38934.57142857143
1623,d_1624,39895,2015-07-10,Friday,7,2015,No_Event,No_Event,No_Event,No_Event,0,39152.57142857143,38920.75
1624,d_1625,47405,2015-07-11,Saturday,7,2015,No_Event,No_Event,No_Event,No_Event,0,40569.142857142855,39011.892857142855
1625,d_1626,49594,2015-07-12,Sunday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41435.142857142855,39033.78571428572
1626,d_1627,39058,2015-07-13,Monday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41080.857142857145,38729.42857142857
1627,d_1628,36831,2015-07-14,Tuesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41006.0,38912.75
1628,d_1629,38095,2015-07-15,Wednesday,7,2015,No_Event,No_Event,No_Event,No_Event,0,41298.28571428572,39149.07142857143
